,Artist,Artist_Id,Single_Album_Name,Single_Album_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7158,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Live-2015 FMT -BOICE NATSUMATSURI-,47l3pA8u7yhgvBN1ZnAHDi,"Foxy (Live-2015 FMT -BOICE NATSUMATSURI-@PACIFICO Yokohama, Kanagawa)",5BvJwOLZPtrEDMBK9wb1zq,0.539,0.831,11.0,-7.753,0.0,0.108,0.308,0.0,0.274,0.235,146.173,256757.0,4.0
7159,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Live-2015 FMT -BOICE NATSUMATSURI-,47l3pA8u7yhgvBN1ZnAHDi,"WHITE (Live-2015 FMT -BOICE NATSUMATSURI-@PACIFICO Yokohama, Kanagawa)",2LfY7kt1MgX9Jo2RtDkJbi,0.441,0.932,9.0,-6.449,1.0,0.0693,0.00224,1.2e-05,0.574,0.356,139.92,240699.0,4.0
7160,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Live-2015 FMT -BOICE NATSUMATSURI-,47l3pA8u7yhgvBN1ZnAHDi,"Radio (Live-2015 FMT -BOICE NATSUMATSURI-@PACIFICO Yokohama, Kanagawa)",2hc56Mez68Y2IyXFS6oZiB,0.484,0.871,5.0,-6.507,0.0,0.0422,0.0111,2.9e-06,0.731,0.277,132.029,309100.0,4.0
7161,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,CNBLUE 7TH MINI ALBUM 7ºCN,31jGGmFTsimp5huBqOaFDQ,Between Us,40NeaKFxJ6bW81IMCMqAJ8,0.588,0.912,1.0,-2.125,0.0,0.0506,0.242,0.0,0.0965,0.735,139.942,211551.0,4.0
7162,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,CNBLUE 7TH MINI ALBUM 7ºCN,31jGGmFTsimp5huBqOaFDQ,It's You,4SuhgRz2n8hneyv2EjQ06U,0.579,0.874,0.0,-2.847,1.0,0.0596,0.391,0.0,0.333,0.624,106.938,212139.0,4.0
7163,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,CNBLUE 7TH MINI ALBUM 7ºCN,31jGGmFTsimp5huBqOaFDQ,Calling You,5mstXOJRCFFfopTKAFNrpG,0.751,0.814,8.0,-3.074,1.0,0.104,0.254,0.0,0.0544,0.847,120.009,190629.0,4.0
7164,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,CNBLUE 7TH MINI ALBUM 7ºCN,31jGGmFTsimp5huBqOaFDQ,When I Was Young,7yVSNX7fDvJGFfBlORzC4V,0.613,0.754,10.0,-3.344,1.0,0.0553,0.0766,0.0,0.318,0.793,149.945,202537.0,4.0
7165,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,CNBLUE 7TH MINI ALBUM 7ºCN,31jGGmFTsimp5huBqOaFDQ,Manito,6swTeMijodi9XzShJL0f2Z,0.753,0.701,2.0,-3.072,1.0,0.0304,0.594,0.0,0.0812,0.65,99.978,245389.0,4.0
7166,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,CNBLUE 7TH MINI ALBUM 7ºCN,31jGGmFTsimp5huBqOaFDQ,Royal Rumble,6o6TrhWzrZMgVppt7KsjcG,0.61,0.843,5.0,-4.103,0.0,0.0373,0.323,0.0,0.113,0.344,109.962,309989.0,4.0
7167,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,BLUEMING,6yALf97g5ssJkYmNXmr2nP,YOU'RE SO FINE,00z4wF0iJsp6GwDkQxkGs6,0.737,0.818,8.0,-2.892,1.0,0.0492,0.0936,0.0,0.0577,0.893,116.93,232859.0,4.0
7168,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,BLUEMING,6yALf97g5ssJkYmNXmr2nP,THE SEASONS,34BTt8rDyyVp3se2tzm8Rd,0.643,0.732,11.0,-4.725,1.0,0.0319,0.499,0.0,0.0993,0.629,96.948,229369.0,4.0
7169,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,BLUEMING,6yALf97g5ssJkYmNXmr2nP,YOUNG FOREVER,57G56r6PhD5fbJ2RWZOv2p,0.539,0.741,4.0,-5.639,1.0,0.0372,0.138,0.0,0.107,0.258,95.023,240105.0,4.0
7170,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,BLUEMING,6yALf97g5ssJkYmNXmr2nP,WITHOUT YOU,6hLT3yO4PM597vaTDE0e3T,0.454,0.558,2.0,-4.786,1.0,0.0288,0.532,0.0,0.169,0.322,135.898,256709.0,4.0
7171,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,BLUEMING,6yALf97g5ssJkYmNXmr2nP,STAY SOBER,1Tz8sIuQ0MbslBrSlydbX0,0.4,0.763,7.0,-3.89,1.0,0.0407,0.0131,0.0,0.144,0.328,164.101,232412.0,4.0
7172,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Cinderella Remix,0CD2Lewit6FliPoK0r6Mdm,Cinderella,5PUlqo8niEsB6pBv0hI3kX,0.655,0.797,0.0,-6.438,1.0,0.029,0.462,0.0372,0.141,0.542,124.968,284703.0,4.0
7173,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Cinderella Remix,0CD2Lewit6FliPoK0r6Mdm,Cinderella,7m5feqNXFcEj02QdIxfzaU,0.591,0.839,0.0,-3.483,1.0,0.0414,0.0172,0.0,0.281,0.404,127.949,206250.0,4.0
7174,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Ryu Can Do It,4V31FoqSSVK3N3dNvCLsGU,Ryu Can Do It,4R7hWmTQdmUnAvmWvVbjBY,0.564,0.929,1.0,-3.031,1.0,0.0661,0.041,0.0,0.0678,0.636,105.048,229606.0,4.0
7175,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Can't Stop,1FezVdVT78L4wviMeDX7tn,Can't Stop,2sdf2x4YLaHb1k9HtE9cBs,0.596,0.882,1.0,-2.258,1.0,0.0697,0.621,0.0,0.0682,0.4,130.027,237864.0,4.0
7176,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Can't Stop,1FezVdVT78L4wviMeDX7tn,Diamond Girl,1w3yaftah4f2o7wH1wZYu2,0.757,0.93,4.0,-1.587,0.0,0.0476,0.428,0.0,0.0952,0.816,123.989,186832.0,4.0
7177,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Can't Stop,1FezVdVT78L4wviMeDX7tn,Cold Love,68V8UcxedZ81UdhxAyzcPj,0.453,0.769,4.0,-3.378,0.0,0.0363,0.00714,0.0,0.325,0.354,155.956,222036.0,4.0
7178,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Can't Stop,1FezVdVT78L4wviMeDX7tn,Sleepless Night,5iGrjj9sdUTAWUCBSfUZ8k,0.38,0.742,2.0,-3.844,1.0,0.0483,0.509,0.0,0.124,0.254,173.727,225882.0,4.0
7179,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Can't Stop,1FezVdVT78L4wviMeDX7tn,Love Is...,697NWAqobtZW9FFvwc8JuT,0.493,0.485,0.0,-4.659,1.0,0.0253,0.365,4.84e-06,0.0874,0.212,133.943,237828.0,4.0
7180,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Can't Stop,1FezVdVT78L4wviMeDX7tn,Like a Child,5a6KkRzIcQx5dKxQqXEEMM,0.628,0.822,2.0,-3.469,0.0,0.0351,0.61,0.0,0.114,0.418,114.978,229275.0,4.0
7181,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,GALAXY Music,2VMbcAnE5GqbbtlW8lTYJQ,Feel Good,0sb9zNnSFKu8qxj5V1NipP,0.773,0.815,10.0,-3.567,1.0,0.0334,0.0893,0.0,0.109,0.831,128.008,196853.0,4.0
7182,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,GALAXY Music,2VMbcAnE5GqbbtlW8lTYJQ,Feel Good - Instrumental,1JGyYCxUTdusW8F6oLsneB,0.733,0.735,10.0,-5.276,1.0,0.0348,0.00317,0.708,0.14,0.629,128.003,196853.0,4.0
7183,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Re:BLUE,4GZgSSE49JkpspBHGCdo6r,I`m Sorry,5j6DtDtZ84kXFrfcBMT11S,0.714,0.883,0.0,-2.286,1.0,0.0433,0.029,0.0,0.172,0.679,131.005,230424.0,4.0
7184,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Re:BLUE,4GZgSSE49JkpspBHGCdo6r,Coffee Shop,25ldbtR3zcrry4cDtO4rTQ,0.702,0.933,5.0,-2.617,1.0,0.0612,0.0151,0.0,0.325,0.751,120.035,208368.0,4.0
7185,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Re:BLUE,4GZgSSE49JkpspBHGCdo6r,Myself More Than You,5pCByAe5khHtUDvvOCTyPR,0.666,0.736,1.0,-4.256,0.0,0.0347,0.41,0.0,0.111,0.335,100.958,228912.0,4.0
7186,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Re:BLUE,4GZgSSE49JkpspBHGCdo6r,The Guy Like Me,6Bpv8CE4nGBkVKlyWW8zCC,0.717,0.765,7.0,-3.302,1.0,0.0404,0.0449,0.0,0.389,0.845,122.965,209040.0,4.0
7187,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Re:BLUE,4GZgSSE49JkpspBHGCdo6r,LaLaLa,6TJNwxP24UmAeaaA6mNstH,0.582,0.901,9.0,-4.358,1.0,0.0493,0.312,0.0,0.0942,0.454,99.979,218016.0,4.0
7188,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Re:BLUE,4GZgSSE49JkpspBHGCdo6r,Where You Are,4B8wkIcCvkwUuQIktc3Iaz,0.674,0.792,8.0,-4.979,0.0,0.0961,0.000974,0.0,0.035,0.684,125.991,223032.0,4.0
7189,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Friday,2sRaxDitMESKjaQLOi2VLZ,Friday (T.G.I.Friday`s Brand Song),1nvleAzfTcivKS7aj2UnPe,0.603,0.941,4.0,-3.285,0.0,0.0688,0.00698,0.0,0.352,0.818,143.944,200255.0,4.0
7190,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,EAR FUN,1T6afD49NhOiQVSc4Srwtk,Hey You,2XXXPN8xMAR9kot7S0GLbE,0.508,0.853,0.0,-3.215,1.0,0.143,0.0339,0.0,0.287,0.67,200.157,236513.0,4.0
7191,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,EAR FUN,1T6afD49NhOiQVSc4Srwtk,Still in Love,6C0mVme3S9CKUa6UqXzZto,0.674,0.711,11.0,-4.594,1.0,0.0548,0.165,0.0,0.368,0.34,125.87,194743.0,4.0
7192,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,EAR FUN,1T6afD49NhOiQVSc4Srwtk,Dream Boy,6aosaj2XM7XnVTMKKkSdUe,0.574,0.939,11.0,-4.962,0.0,0.208,0.0894,0.0,0.14,0.533,139.938,179122.0,4.0
7193,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,EAR FUN,1T6afD49NhOiQVSc4Srwtk,Rock n` Roll,0pwvzreOAb9I9KvrJhvg8s,0.594,0.877,6.0,-2.77,1.0,0.166,0.0126,0.0,0.0527,0.943,184.744,198922.0,4.0
7194,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,EAR FUN,1T6afD49NhOiQVSc4Srwtk,Run,4pREPUMd5nwrDxdM0GG44m,0.692,0.926,4.0,-3.285,1.0,0.0502,0.0307,0.0,0.0577,0.614,116.019,192810.0,4.0
7195,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,EAR FUN,1T6afD49NhOiQVSc4Srwtk,In My Head,5er3DLeyd1BY5Amcea2340,0.663,0.89,11.0,-3.109,0.0,0.041,0.0518,0.0,0.438,0.527,111.967,254433.0,4.0
7196,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,FIRST STEP +1 THANK YOU,5zfHQPGbNHSWsX4NbUvIPH,Love Girl,03WzGnydPYTY4SbuDXji0n,0.673,0.937,9.0,-3.954,0.0,0.109,0.165,0.0,0.308,0.801,143.963,211931.0,4.0
7197,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,FIRST STEP +1 THANK YOU,5zfHQPGbNHSWsX4NbUvIPH,"Try Again, Smile Again",2b1htJBxqsiWQHCQigi0Ly,0.667,0.775,5.0,-3.86,1.0,0.0321,0.131,0.0,0.183,0.554,102.015,235520.0,4.0
7198,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,FIRST STEP +1 THANK YOU,5zfHQPGbNHSWsX4NbUvIPH,Don`t Say Good Bye,3d6PVdsUe898PZeiRoD07r,0.593,0.631,0.0,-5.292,1.0,0.0358,0.259,0.0,0.152,0.367,137.893,265822.0,4.0
7199,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,FIRST STEP +1 THANK YOU,5zfHQPGbNHSWsX4NbUvIPH,Yes,06qnzn1pBpVP5fL8CIVeo2,0.543,0.944,6.0,-3.065,1.0,0.096,0.0248,0.0,0.0954,0.614,136.065,215118.0,4.0
7200,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Bluelove,5Twdu84BLRMUNsaBG9lXLU,Love,2s92cRmjW0GoGjjpExkAUQ,0.652,0.901,0.0,-2.979,1.0,0.0678,0.0678,0.0,0.0765,0.799,99.933,227997.0,4.0
7201,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Bluelove,5Twdu84BLRMUNsaBG9lXLU,Sweet Holiday,7LfZC8feH8RiOdic3GEre4,0.661,0.908,0.0,-3.561,0.0,0.0643,0.0959,0.0,0.0911,0.607,111.981,193254.0,4.0
7202,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Bluelove,5Twdu84BLRMUNsaBG9lXLU,Black Flower,4eQTzr4ZWo8CBw6Xo1XWZH,0.548,0.91,3.0,-3.182,0.0,0.14,0.182,0.0,0.0501,0.835,91.054,175726.0,4.0
7203,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Bluelove,5Twdu84BLRMUNsaBG9lXLU,Tattoo,4x5uwprIChiSkN2ZQwUpyT,0.708,0.87,10.0,-3.519,0.0,0.0895,0.0308,0.0,0.328,0.714,109.978,222537.0,4.0
7204,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Bluelove,5Twdu84BLRMUNsaBG9lXLU,Love Light,0v2Mv5c7skLQ3s3NCmfYbc,0.754,0.412,2.0,-7.994,1.0,0.0459,0.506,2.04e-06,0.159,0.415,137.965,192810.0,4.0
7205,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Bluelove,5Twdu84BLRMUNsaBG9lXLU,Let`s Go Crazy,4zdpGACQ6p4u41bzZAmpLp,0.639,0.902,0.0,-3.012,1.0,0.0662,0.0134,0.0,0.077,0.704,130.037,239569.0,4.0
7206,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Bluetory,6uXXlobOpwaecX1eNZtW4O,Loner,7wqBDFp7JZfWp3aPaC4gHQ,0.752,0.75,2.0,-3.702,0.0,0.068,0.243,0.0,0.296,0.788,105.001,217835.0,4.0
7207,CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Bluetory,6uXXlobOpwaecX1eNZtW4O,Love Revolution,6sK4fd6i7Q2fSn8xDPYt6I,0.566,0.964,4.0,-2.948,0.0,0.0779,0.00135,0.0,0.307,0.411,149.976,196545.0,4.0
